Distance_Run#3_(cm), Pressure_Run#3_(atm), Mass_density_Run#3_(g/cm3), Axial_velocity_Run#3_(cm/sec), Cross-section_area_Run#3_(cm2), Net_heat_production_from_gas-phase_reactions_Run#3_(erg/cm3-sec), EINO_Run#3_(g-NO/kg-fuel), EINO2_Run#3_(g-NO2/kg-fuel), EINOX_Run#3_(g-NOx/kg-fuel), EICO_Run#3_(g-CO/kg-fuel), Unburned_fuel_fraction_Run#3_(), Temperature_Run#3_(K), Mole_fraction_H2_Run#3_(), Mole_fraction_H_Run#3_(), Mole_fraction_O_Run#3_(), Mole_fraction_O2_Run#3_(), Mole_fraction_OH_Run#3_(), Mole_fraction_H2O_Run#3_(), Mole_fraction_HO2_Run#3_(), Mole_fraction_H2O2_Run#3_(), Mole_fraction_CO_Run#3_(), Mole_fraction_CO2_Run#3_(), Mole_fraction_HCO_Run#3_(), Mole_fraction_CH2O_Run#3_(), Mole_fraction_N_Run#3_(), Mole_fraction_NH_Run#3_(), Mole_fraction_NNH_Run#3_(), Mole_fraction_NO_Run#3_(), Mole_fraction_NO2_Run#3_(), Mole_fraction_N2O_Run#3_(), Mole_fraction_N2_Run#3_(), Flow_rate_Run#3_(g/cm2-sec), Molecular_weight_Run#3_(g/mole)
6.287125e+000, 9.999997e-001, 1.607131e-004, 4.842011e+002, 1.000000e+000, 7.590172e+007, 7.168249e-006, 1.263771e+000, 1.263782e+000, 2.748015e-014, 1.373664e-001, 2.328564e+003, 2.126117e-003, 8.505949e-004, 1.358939e-003, 2.001921e-002, 4.993894e-003, 7.459917e-002, 1.438309e-006, 5.311199e-008, 3.576176e-002, 2.194330e-001, 5.316446e-009, 2.898689e-011, 2.944545e-008, 1.880903e-009, 1.560400e-009, 2.660721e-004, 7.817294e-008, 2.151609e-007, 6.405894e-001, 7.781745e-002, 3.070841e+001
6.441828e+000, 9.999997e-001, 1.602462e-004, 4.856118e+002, 1.000000e+000, 5.987432e+007, 6.679196e-006, 1.391059e+000, 1.391069e+000, 2.864971e-014, 1.334610e-001, 2.336877e+003, 2.054664e-003, 7.928702e-004, 1.279253e-003, 1.952493e-002, 4.884106e-003, 7.481290e-002, 1.418402e-006, 5.281835e-008, 3.476868e-002, 2.205941e-001, 4.811166e-009, 2.750519e-011, 2.999340e-008, 1.874408e-009, 1.461480e-009, 2.943898e-004, 8.693938e-008, 2.149065e-007, 6.409923e-001, 7.781745e-002, 3.072852e+001
6.596531e+000, 9.999997e-001, 1.598780e-004, 4.867302e+002, 1.000000e+000, 4.756326e+007, 6.305901e-006, 1.516708e+000, 1.516718e+000, 2.735834e-014, 1.303353e-001, 2.343481e+003, 1.998166e-003, 7.488044e-004, 1.217650e-003, 1.912633e-002, 4.795240e-003, 7.498225e-002, 1.403944e-006, 5.267404e-008, 3.397277e-002, 2.215239e-001, 4.438043e-009, 2.636163e-011, 3.045255e-008, 1.875318e-009, 1.385499e-009, 3.223068e-004, 9.547901e-008, 2.145598e-007, 6.413107e-001, 7.781745e-002, 3.074455e+001
6.751234e+000, 9.999997e-001, 1.595857e-004, 4.876215e+002, 1.000000e+000, 3.797512e+007, 6.017126e-006, 1.640941e+000, 1.640950e+000, 2.764680e-014, 1.278235e-001, 2.348753e+003, 1.953210e-003, 7.147127e-004, 1.169482e-003, 1.880324e-002, 4.723113e-003, 7.511731e-002, 1.393115e-006, 5.261408e-008, 3.333249e-002, 2.222715e-001, 4.157110e-009, 2.546978e-011, 3.085071e-008, 1.881359e-009, 1.326423e-009, 3.498598e-004, 1.038226e-007, 2.141822e-007, 6.415632e-001, 7.781745e-002, 3.075739e+001
6.905938e+000, 9.999997e-001, 1.593527e-004, 4.883346e+002, 1.000000e+000, 3.043070e+007, 5.791352e-006, 1.763945e+000, 1.763954e+000, 2.753280e-014, 1.257990e-001, 2.352977e+003, 1.917266e-003, 6.880567e-004, 1.131471e-003, 1.854023e-002, 4.664430e-003, 7.522558e-002, 1.384786e-006, 5.259995e-008, 3.281598e-002, 2.228743e-001, 3.942300e-009, 2.476845e-011, 3.120665e-008, 1.891066e-009, 1.280046e-009, 3.770848e-004, 1.120004e-007, 2.138095e-007, 6.417638e-001, 7.781745e-002, 3.076772e+001
7.060641e+000, 9.999997e-001, 1.591663e-004, 4.889066e+002, 1.000000e+000, 2.444846e+007, 5.613320e-006, 1.885880e+000, 1.885888e+000, 2.806145e-014, 1.241635e-001, 2.356371e+003, 1.888421e-003, 6.670371e-004, 1.101248e-003, 1.832526e-002, 4.616572e-003, 7.531271e-002, 1.378230e-006, 5.260890e-008, 3.239843e-002, 2.233615e-001, 3.776003e-009, 2.421331e-011, 3.153310e-008, 1.903459e-009, 1.243353e-009, 4.040147e-004, 1.200389e-007, 2.134609e-007, 6.419230e-001, 7.781745e-002, 3.077604e+001
7.215344e+000, 9.999997e-001, 1.590168e-004, 4.893662e+002, 1.000000e+000, 1.967695e+007, 5.471954e-006, 2.006866e+000, 2.006875e+000, 2.796284e-014, 1.228400e-001, 2.359102e+003, 1.865208e-003, 6.503473e-004, 1.077063e-003, 1.814891e-002, 4.577452e-003, 7.538306e-002, 1.372965e-006, 5.262770e-008, 3.206034e-002, 2.237558e-001, 3.645969e-009, 2.377157e-011, 3.183869e-008, 1.917858e-009, 1.214138e-009, 4.306777e-004, 1.279602e-007, 2.131453e-007, 6.420493e-001, 7.781745e-002, 3.078277e+001
7.370047e+000, 9.999997e-001, 1.588967e-004, 4.897359e+002, 1.000000e+000, 1.585284e+007, 5.359005e-006, 2.126930e+000, 2.126939e+000, 2.699889e-014, 1.217670e-001, 2.361303e+003, 1.846475e-003, 6.370144e-004, 1.057595e-003, 1.800363e-002, 4.545382e-003, 7.543997e-002, 1.368656e-006, 5.264883e-008, 3.178613e-002, 2.240756e-001, 3.543417e-009, 2.341837e-011, 3.212907e-008, 1.933759e-009, 1.190742e-009, 4.570830e-004, 1.357776e-007, 2.128655e-007, 6.421493e-001, 7.781745e-002, 3.078823e+001
7.524750e+000, 9.999997e-001, 1.587998e-004, 4.900348e+002, 1.000000e+000, 1.276395e+007, 5.267767e-006, 2.245171e+000, 2.245179e+000, 2.775895e-014, 1.208907e-001, 2.363085e+003, 1.831223e-003, 6.262470e-004, 1.041760e-003, 1.788301e-002, 4.518866e-003, 7.548613e-002, 1.365058e-006, 5.266834e-008, 3.156211e-002, 2.243368e-001, 3.461503e-009, 2.313303e-011, 3.240553e-008, 1.950535e-009, 1.171807e-009, 4.830447e-004, 1.434444e-007, 2.126199e-007, 6.422290e-001, 7.781745e-002, 3.079269e+001
1.000000e+001, 9.999997e-001, 1.587998e-004, 4.900348e+002, 1.000000e+000, 1.276395e+007, 5.267767e-006, 2.245171e+000, 2.245179e+000, 2.775895e-014, 1.208907e-001, 2.363085e+003, 1.831223e-003, 6.262470e-004, 1.041760e-003, 1.788301e-002, 4.518866e-003, 7.548613e-002, 1.365058e-006, 5.266834e-008, 3.156211e-002, 2.243368e-001, 3.461503e-009, 2.313303e-011, 3.240553e-008, 1.950535e-009, 1.171807e-009, 4.830447e-004, 1.434444e-007, 2.126199e-007, 6.422290e-001, 7.781745e-002, 3.079269e+001
